id	text	HS	TR	AG
6912	Ukrainian migrant workers sent over $800 million from Poland in the first quarter https://t.co/cIeWn4sqBM https://t.co/aa6jb2xRsy	0	0	0
6913	Ukrainian migrant workers return only $ 100 $ 800 or more at home in Poland quarter https://t.co/cIeWn4sqBM https://t.co/aa6jb2xRsy	0	0	0
6914	@JimmyKimmelLive the planets existence depends on stopping the warming of the South Antarctic Ocean which has absorbs so much heat from fossil fuel emission its killing over 65,000 marine species a year and what happens as that works it way up the food ch	0	0	0
6915	Depends on fossil fuels heat to stop the warming of the Antarctic Southern Ocean absorbs death over 65,000 marine creatures @JimmyKimmelLive exist in the planet when you are working you what is happening with the food channel	0	0	0
6916	Why we need to protect refugees from the ideas designed to save them https://t.co/1M9VlfOPtq	0	0	0
6917	Why do we need to protect the idea of ​​saving the https://t.co/1M9VlfOPtq to refugees	0	0	0
6918	#DACA is Illegal Will End- Because their Parents Are Criminals Crossing a Border Illegally or OverStaying their Visas Doesnt mean their kids get to stay Stop Rewarding Illegal #Immigration Enforce the Laws #NoDACA #NoAmnesty #Trump #MAGA #SendThemBack	1	0	1
6919	Will the final #DACA illegal because their parents do not mean that there is no illegal or child can stay Compensation #Immigration stop the illegal forcing the excess of long-term visas across the border criminals #NoDACA #NoAmnesty #Trump # MAGA # SendThemBack	1	0	1
6920	Exposing Americans conspiracy #Palestinian refugees @cnnarabic @BBCArabic @jeremycorbyn @RaniaKhalek @TeamGeorgeG @ken4london @ggreenwald @jvplive @IfNotNowOrg @jonsnowC4 @nytimes @guardian @KenLoachSixteen @BoycottIsraelUK @IsraelApartheid @PeterTatchell @IsOccupation @AlJazeera	0	0	0
6921	The refugees in the United States exposed the plot #Palestinian @cnnarabic @BBCArabic @jeremycorbyn @RaniaKhalek @TeamGeorgeG @ ken4london @ggreenwald @jvplive @IfNotNowOrg @ jonsnowC4 @nytimes @guardian @KenLoachSixteen @BoycottIsraelUK @IsraelApartheid @PeterTatchell @IsOccupation @AlJazeera	0	0	0
6922	I just made myself laugh out loud imagining the Immigrant Song sung as a round.	0	0	0
6923	I laughed right out loud immigrants guess the song sing as I tour.	0	0	0
6924	My nosepin slipped off halfway and I had too many questions but I just moderated the panel: “Tearing Down The Walls” on immigrant artists and immigrant policies with community organizers in the art space, lawyers, and artists themselves.  #immigrantart  #immigrantsnyc https://t.co/d7SAAoYpUF	0	0	0
6925	"My nosepin half-slip, but too many questions, I'm just a normal panel: Arts, lawyers, artists, community organizations and immigration policy and immigrant artists in their own space, ""tear down the walls."" #immigrantart #immigrantsnyc https://t.co/d7SAAoYpUF"	0	0	0
6926	"We will have representatives at Saturday's ""Share the Journey"" event and facilitating the lunch time refugee... https://t.co/lrCUxyuuRa"	0	0	0
6927	We have to represent the events of Saturday 'share' and promote the meals ... https://t.co/lrCUxyuuRa refugees	0	0	0
6928	@zeroMpathy @AP HEY PEOPLE already on Long Island-ANOTHER chopped up body - must be illegals MS-13 #BuildThatWall #BuildThatWall #BuildThatWall #BuildThatWall #BuildThatWall #BuildThatWall #BuildThatWall #BuildThatWall #BuildThatWall #BuildThatWall #Build	1	0	1
6929	HEY @AP people already @zeroMpathy Long Island-cut pieces of the body to another - MS-13 should be illegal #BuildThatWall #BuildThatWall #BuildThatWall #BuildThatWall #BuildThatWall #BuildThatWall #BuildThatWall #BuildThatWall #BuildThatWall #BuildThatWall #Build	1	0	1
6930	Watch: Muslim migrant threatens to stone Christian women in Denmark - Free Speech Time - https://t.co/aISL4JBjxy @ISupport_Israel	1	1	0
6931	Watch: Muslim immigrants in Denmark Stone threatened Christian women - the voice of the free time - https://t.co/aISL4JBjxy @ISupport_Israel	1	1	0
6932	IF there were no Muslim migrants in Sweden, crime rates would drop by 90% https://t.co/itbYBhjiaC via @barenakedislam	1	0	1
6933	In Sweden there is no Muslim immigrants, the crime rate would be reduced 90% https://t.co/itbYBhjiaC @barenakedislam	1	0	1
6934	.Considering THIS , the filth on the streets of San Francisco, and an unsecured border, we're asking for a pandemic. This has to stop.We're a sovereign, Christian nation.No apologies. #Sovereignty #BuildThatWall	1	0	1
6935	EC .Considering, dust and secure borders in the streets of San Francisco, they ask the plague. This is essential stop.We're sovereignty, excuse Christian nation.No. #Sovereignty #BuildThatWall	1	0	1
6936	German dashcam catches Muslim migrants attempting to stage a fake accident https://t.co/Fr7nVUrpHV via @YouTube	0	0	0
6937	Dashcam German Muslim immigrants caught trying to make a fake accident https://t.co/Fr7nVUrpHV by @YouTube	0	0	0
6938	UPDATE—Draconian measures are being taken to force Burundian refugees in Mtendeli camp in Tanzania to return to #Burundi despite their fear. Here is an order by Tanzanian authorities closing refugees’ small businesses in the camp effective immediately. https://t.co/Wk7BPxLl6i	0	0	0
6939	Update -bE, they, despite their fears and take drastic measures to force the refugees from Burundi in Tanzania to return to the field Mtendeli #Burundi. In the area of ​​immediate impact here is the order of the refugees close to the Tanzanian authorities, small and medium enterprises. https://t.co/Wk7BPxLl6i	0	0	0
6940	Colorado: Iraqi immigrant who shot cop in the head evaded deportation despite a string of crimes | Creeping Sharia https://t.co/FMxNkayAi4  Shared via Bing Search https://t.co/JXrANsCi8e	0	0	0
6941	Police threw Colorado, despite a series of crimes and avoid the deportation of immigrants head of Iraq | Creeping Sharia shared by https://t.co/FMxNkayAi4 Bing search https://t.co/JXrANsCi8e	0	0	0
6942	@MSNBC Stop imigration from all muslim countries !	1	0	0
6943	@MSNBC Imigration quit all Muslim countries!	1	0	0
6944	Submit your examples of good practices on child-friendly procedures in the migration context https://t.co/upmgFIiYiK	0	0	0
6945	Send your examples to the children of good practice in the appropriate procedures in the context of migration https://t.co/upmgFIiYiK	0	0	0
6946	#Immigration #STOPimmigration #Overpopulation #TurnbullGasToGo No Turnbull, after destroying Australians culture, identity and living standards, the people will NOT allow your INSANE immigration policy to continue, STOP IT NOW OR THE PEOPLE WILL STOP YOU ! https://t.co/4uERockCzO	1	0	1
6947	#Immigration #STOPimmigration #Overpopulation #TurnbullGasToGo No Turnbull Australian culture, after the destruction of their identity and living standards, people will stop now, this crazy immigration policy will not continue to allow or people will stop! https://t.co/4uERockCzO	1	0	1
6948	@djf510 You mean it's not true?	0	0	0
6949	Djf510 @ You are not in fact mean?	0	0	0
6950	In the 1960s, President Kennedy sent home Mexican #immigrants who were said to be holding down wages and taking jobs that could go to honest Americans. Did it lead to higher wages? The answer is a firm no! https://t.co/ndbykWynIC	0	0	0
6951	1960 President John F. Kennedy spent by taking a job to go to Mexico, the United States has said that the house be honest wage and accommodation. Do you run a high salary? The answer is an absolute no to! https://t.co/ndbykWynIC	0	0	0
6952	Lega Northchief Berlusconi warns: the 600.000 illigal refugees are dynamite for Italy and will destroy the social consens. So he will stop the immigration from Libya if he wins the elections in March. https://t.co/0SEJN1Z7j5	1	0	1
6953	Berlusconi warns against dynamite LEGA Northchief illigal two people in Italy and 600,000 refugees, to destroy social CONSENS. While immigration from Libya to stop, he will win the elections in March. https://t.co/0SEJN1Z7j5	1	0	1
6954	#SouthCarolina has spent millions of dollars to arrest immigrant landscapers, housekeepers #ambassador... https://t.co/nxaGOdIuTg https://t.co/OHWd6QAZp3	0	0	0
6955	#SouthCarolina is spending millions of dollars for a gardener, maid of immigrant detention ... #ambassador https://t.co/nxaGOdIuTg https://t.co/OHWd6QAZp3	0	0	0
6956	@JustinTrudeau @SohiAmarjeet @nenshi @bmasonNDP So you created the problem by mass immigration, parasitic taxation and deficit spending.Now its time for a 'solution' that involves you too eh???   Problem, reaction, 'solution'.Under socialism, we are expec	1	0	0
6957	"The problems created by the @JustinTrudeau @SohiAmarjeet @nenshi @bmasonNDP mass immigration, tax parasites spending.Now defect time for a ""solution"" that includes the word ??? Problem, reaction, ""solution'.Under our socialist ExPEC"	1	0	0
6958	So we have an immigrant who did 3 tours of duty for the U.S. Military and then gets deported by our Dept of Justice, while the same DOJ allows Alex Jones to foment lying-induced hatred and violence against other Americans.  There is something VERY wrong with OUR, yes OUR, DOJ. https://t.co/28DqF5bDSH	0	0	0
6959	We did three tours of duty in the US military, the Department of Justice during the same department, Alex Jones, to promote the lie induce hatred and violence against other Americans, so that we were expelled by the Justice Department unit immigrants. You have our very problematic, for example, the Department of Justice for us. https://t.co/28DqF5bDSH	0	0	0
6960	Make Immigrants Great Again  https://t.co/Y1jz5MPHWP https://t.co/iC7hCamunn	0	0	0
6961	Immigrants are great again https://t.co/Y1jz5MPHWP https://t.co/iC7hCamunn	0	0	0
6962	@realDonaldTrump Thank God Trump won!!!#MAGA #AMERICAFIRST#BuildTheWall #NoDACA #NoChainImmigration #NoAnchorBabies #NoSanctuaryCities #NoSanctuaryStates #TermLimits#DrainTheSwamp #GodBlessAmerica #GodBlessOurPOTUS#Trump2020	1	0	1
6963	God is your @realDonaldTrump Trump won thanks! # # # AMERICAFIRST BuildTheWall MAGA #NoDACA #NoChainImmigration #NoAnchorBabies #NoSanctuaryCities TermLimits DrainTheSwamp #NoSanctuaryStates # # # # GodBlessOurPOTUS Trump2020 #GodBlessAmerica	1	0	1
6964	@LoriCoutler @amymek Muslims coming illegally across the Southern Border. #maga #kag #BuildThatWall #votered #BuildTheDamnWall	1	0	0
6965	@LoriCoutler @amymek is illegal in the Muslim south of the border. #maga #kag #BuildThatWall #votered #BuildTheDamnWall	1	0	0
6966	300,000 illegal migrants living in a city of 110,000 people, apparently https://t.co/WYAF4ZR3vt #StopFundingHate	0	0	0
6967	110,000 people obviously https://t.co/WYAF4ZR3vt #StopFundingHate 30 million illegal immigrants living in the city	0	0	0
6968	We want to help immigrants reach their homes Many illegals dont have means to go back. By deporting them &amp; providing them a way to get home we're helping thousands of them get back to their extended families. If u are against deportation u are for separating families. #LibTactics	0	0	0
6969	We can not afford to help immigrants achieve many illegal immigrants furniture back. Ind deported; Help with their home, provide a way to get back to the thousands of their extended family. u is the case for the release of opposition or exiled family. #LibTactics	0	0	0
6970	https://t.co/R3gMShe8fw Refugees welcome? Of course they are but that should not be at the safety of our children. Our welcominging social democratic country has been taken advantage of	0	0	0
6971	https://t.co/R3gMShe8fw possible refugee? Of course they are, but not if the safety of our children. We had a country welcominging social benefits	0	0	0
6972	That's very odd!!#TheWall #NoAmnesty #EndDACAAngel Mom: 'I'm Offended' Mollie Tibbetts' Dad Won't Recognize 'Illegal Alien Crime' via @BreitbartNews #MollieTibbetts #katesteinle #KAG #chainmigration #IngrahamAngle	1	0	0
6973	"I'm so over! # Thewall #NoAmnesty #EndDACAAngel mother: ""I'm angry Molly Tibbetts Dad @BreitbartNews #MollieTibbetts #katesteinle #KAG #chainmigration does not recognize the"" illegal alien crime by #IngrahamAngle"	1	0	0
6974	@realDonaldTrump @POTUS Keep up the amazing work #MAGA #BuildTheWall #NoDACA	1	0	1
6975	@realDonaldTrump @POTUS keeps surprising #MAGA #BuildTheWall #NoDACA	1	0	1
